sample_date,vannmiljo_code,lab,period,depth1,depth2,par,value,outlier
2022-03-01 07:15:00,018-32157,Eurofins,new,0.0,0.0,ANC_µekv/l,170.0,1
2022-02-16 07:00:24,021-38514,Eurofins,new,0.0,0.0,CA_mg/l,1.7,1
2022-02-01 07:05:10,021-79147,Eurofins,new,0.0,0.0,ANC_µekv/l,100.0,1
2022-02-01 07:05:10,021-79147,Eurofins,new,0.0,0.0,CA_mg/l,1.8,1
2022-01-05 07:05:39,021-79147,Eurofins,new,0.0,0.0,K_mg/l,0.24,1
2022-03-01 07:15:00,026-30849,Eurofins,new,0.0,0.0,KOND_mS/m,6.98,1
2022-02-10 07:00:00,026-58902,Eurofins,new,0.0,0.0,KOND_mS/m,3.69,1
2022-01-18 07:00:00,030-58764,Eurofins,new,0.0,0.0,CA_mg/l,5.1,1
2022-01-18 07:00:00,030-58837,Eurofins,new,0.0,0.0,CA_mg/l,3.0,1
2022-02-15 07:05:09,030-58837,Eurofins,new,0.0,0.0,CA_mg/l,2.2,1
2022-03-22 07:05:00,030-58837,Eurofins,new,0.0,0.0,CA_mg/l,2.9,1
2022-01-18 07:00:00,030-58837,Eurofins,new,0.0,0.0,PH_<ubenevnt>,7.8,1
2022-03-22 07:05:00,030-58837,Eurofins,new,0.0,0.0,PH_<ubenevnt>,7.6,1
2022-03-01 07:15:00,030-58838,Eurofins,new,0.0,0.0,ANC_µekv/l,370.0,1
2022-03-01 07:15:00,030-58838,Eurofins,new,0.0,0.0,N-TOT_µg/l N,2400.0,1
2022-03-02 07:05:00,031-58844,Eurofins,new,0.0,0.0,CA_mg/l,3.2,1
2022-03-16 07:15:22,031-58844,Eurofins,new,0.0,0.0,CA_mg/l,2.5,1
2022-03-23 07:05:52,031-58844,Eurofins,new,0.0,0.0,CA_mg/l,2.5,1
2022-02-01 07:05:00,032-58839,Eurofins,new,0.0,0.0,ALK_mmol/l,0.01,1
2022-02-08 07:00:08,032-58839,Eurofins,new,0.0,0.0,ALK_mmol/l,0.013,1
2022-03-01 07:15:00,032-58839,Eurofins,new,0.0,0.0,ANC_µekv/l,250.0,1
2022-01-06 07:00:23,032-59587,Eurofins,new,0.0,0.0,ALK_mmol/l,0.01,1
2022-01-11 07:00:00,032-59587,Eurofins,new,0.0,0.0,ALK_mmol/l,0.01,1
2022-02-01 07:05:00,032-59587,Eurofins,new,0.0,0.0,ALK_mmol/l,0.01,1
2022-02-08 07:00:08,032-59587,Eurofins,new,0.0,0.0,ALK_mmol/l,0.01,1
2022-03-01 07:15:00,032-59587,Eurofins,new,0.0,0.0,ALK_mmol/l,0.01,1
2022-01-04 07:15:00,036-58863,Eurofins,new,0.0,0.0,ALK_mmol/l,0.023,1
2022-01-14 07:00:00,036-58863,Eurofins,new,0.0,0.0,ALK_mmol/l,0.023,1
2022-02-01 07:05:10,036-58863,Eurofins,new,0.0,0.0,ALK_mmol/l,0.019,1
2022-02-08 14:10:38,036-58863,Eurofins,new,0.0,0.0,ALK_mmol/l,0.018,1
2022-03-01 07:15:00,036-58863,Eurofins,new,0.0,0.0,P-TOT_µg/l P,8.3,1
2022-02-02 07:05:43,061-58800,Eurofins,new,0.0,0.0,CA_mg/l,7.6,1
2022-02-16 10:55:24,061-58800,Eurofins,new,0.0,0.0,CA_mg/l,7.0,1
2022-02-02 07:05:43,061-58800,Eurofins,new,0.0,0.0,KOND_mS/m,10.8,1
2022-02-16 10:55:24,061-58800,Eurofins,new,0.0,0.0,KOND_mS/m,12.0,1
2022-03-03 07:00:47,063-58804,Eurofins,new,0.0,0.0,ANC_µekv/l,190.0,1
2022-03-01 07:15:09,067-58825,Eurofins,new,0.0,0.0,ANC_µekv/l,270.0,1
2022-02-15 07:05:02,079-58879,Eurofins,new,0.0,0.0,CA_mg/l,1.8,1
